,link
1591,/date/2005-06-17/?ref_=bo_di_table_198
1592,/date/2005-06-16/?ref_=bo_di_table_199
1593,/date/2005-06-15/?ref_=bo_di_table_200
1594,/date/2005-06-14/?ref_=bo_di_table_201
1595,/date/2005-06-13/?ref_=bo_di_table_202
1596,/date/2005-06-12/?ref_=bo_di_table_203
1597,/date/2005-06-11/?ref_=bo_di_table_204
1598,/date/2005-06-10/?ref_=bo_di_table_205
1599,/date/2005-06-09/?ref_=bo_di_table_206
1600,/date/2005-06-08/?ref_=bo_di_table_207
1601,/date/2005-06-07/?ref_=bo_di_table_208
1602,/date/2005-06-06/?ref_=bo_di_table_209
1603,/date/2005-06-05/?ref_=bo_di_table_210
1604,/date/2005-06-04/?ref_=bo_di_table_211
1605,/date/2005-06-03/?ref_=bo_di_table_212
1606,/date/2005-06-02/?ref_=bo_di_table_213
1607,/date/2005-06-01/?ref_=bo_di_table_214
1608,/date/2005-05-31/?ref_=bo_di_table_215
1609,/date/2005-05-30/?ref_=bo_di_table_216
1610,/date/2005-05-29/?ref_=bo_di_table_217
1611,/date/2005-05-28/?ref_=bo_di_table_218
1612,/date/2005-05-27/?ref_=bo_di_table_219
1613,/date/2005-05-26/?ref_=bo_di_table_220
1614,/date/2005-05-25/?ref_=bo_di_table_221
1615,/date/2005-05-24/?ref_=bo_di_table_222
1616,/date/2005-05-23/?ref_=bo_di_table_223
1617,/date/2005-05-22/?ref_=bo_di_table_224
1618,/date/2005-05-21/?ref_=bo_di_table_225
1619,/date/2005-05-20/?ref_=bo_di_table_226
1620,/date/2005-05-19/?ref_=bo_di_table_227
1621,/date/2005-05-18/?ref_=bo_di_table_228
1622,/date/2005-05-17/?ref_=bo_di_table_229
1623,/date/2005-05-16/?ref_=bo_di_table_230
1624,/date/2005-05-15/?ref_=bo_di_table_231
1625,/date/2005-05-14/?ref_=bo_di_table_232
1626,/date/2005-05-13/?ref_=bo_di_table_233
1627,/date/2005-05-12/?ref_=bo_di_table_234
1628,/date/2005-05-11/?ref_=bo_di_table_235
1629,/date/2005-05-10/?ref_=bo_di_table_236
1630,/date/2005-05-09/?ref_=bo_di_table_237
1631,/date/2005-05-08/?ref_=bo_di_table_238
1632,/date/2005-05-07/?ref_=bo_di_table_239
1633,/date/2005-05-06/?ref_=bo_di_table_240
1634,/date/2005-05-05/?ref_=bo_di_table_241
1635,/date/2005-05-04/?ref_=bo_di_table_242
1636,/date/2005-05-03/?ref_=bo_di_table_243
1637,/date/2005-05-02/?ref_=bo_di_table_244
1638,/date/2005-05-01/?ref_=bo_di_table_245
1639,/date/2005-04-30/?ref_=bo_di_table_246
1640,/date/2005-04-29/?ref_=bo_di_table_247
1641,/date/2005-04-28/?ref_=bo_di_table_248
1642,/date/2005-04-27/?ref_=bo_di_table_249
1643,/date/2005-04-26/?ref_=bo_di_table_250
1644,/date/2005-04-25/?ref_=bo_di_table_251
1645,/date/2005-04-24/?ref_=bo_di_table_252
1646,/date/2005-04-23/?ref_=bo_di_table_253
1647,/date/2005-04-22/?ref_=bo_di_table_254
1648,/date/2005-04-21/?ref_=bo_di_table_255
1649,/date/2005-04-20/?ref_=bo_di_table_256
1650,/date/2005-04-19/?ref_=bo_di_table_257
1651,/date/2005-04-18/?ref_=bo_di_table_258
1652,/date/2005-04-17/?ref_=bo_di_table_259
1653,/date/2005-04-16/?ref_=bo_di_table_260
1654,/date/2005-04-15/?ref_=bo_di_table_261
1655,/date/2005-04-14/?ref_=bo_di_table_262
1656,/date/2005-04-13/?ref_=bo_di_table_263
1657,/date/2005-04-12/?ref_=bo_di_table_264
1658,/date/2005-04-11/?ref_=bo_di_table_265
1659,/date/2005-04-10/?ref_=bo_di_table_266
1660,/date/2005-04-09/?ref_=bo_di_table_267
1661,/date/2005-04-08/?ref_=bo_di_table_268
1662,/date/2005-04-07/?ref_=bo_di_table_269
1663,/date/2005-04-06/?ref_=bo_di_table_270
1664,/date/2005-04-05/?ref_=bo_di_table_271
1665,/date/2005-04-04/?ref_=bo_di_table_272
1666,/date/2005-04-03/?ref_=bo_di_table_273
1667,/date/2005-04-02/?ref_=bo_di_table_274
1668,/date/2005-04-01/?ref_=bo_di_table_275
1669,/date/2005-03-31/?ref_=bo_di_table_276
1670,/date/2005-03-30/?ref_=bo_di_table_277
1671,/date/2005-03-29/?ref_=bo_di_table_278
1672,/date/2005-03-28/?ref_=bo_di_table_279
1673,/date/2005-03-27/?ref_=bo_di_table_280
1674,/date/2005-03-26/?ref_=bo_di_table_281
1675,/date/2005-03-25/?ref_=bo_di_table_282
1676,/date/2005-03-24/?ref_=bo_di_table_283
1677,/date/2005-03-23/?ref_=bo_di_table_284
1678,/date/2005-03-22/?ref_=bo_di_table_285
1679,/date/2005-03-21/?ref_=bo_di_table_286
1680,/date/2005-03-20/?ref_=bo_di_table_287
1681,/date/2005-03-19/?ref_=bo_di_table_288
1682,/date/2005-03-18/?ref_=bo_di_table_289
1683,/date/2005-03-17/?ref_=bo_di_table_290
1684,/date/2005-03-16/?ref_=bo_di_table_291
1685,/date/2005-03-15/?ref_=bo_di_table_292
1686,/date/2005-03-14/?ref_=bo_di_table_293
1687,/date/2005-03-13/?ref_=bo_di_table_294
1688,/date/2005-03-12/?ref_=bo_di_table_295
1689,/date/2005-03-11/?ref_=bo_di_table_296
1690,/date/2005-03-10/?ref_=bo_di_table_297
1691,/date/2005-03-09/?ref_=bo_di_table_298
1692,/date/2005-03-08/?ref_=bo_di_table_299
1693,/date/2005-03-07/?ref_=bo_di_table_300
1694,/date/2005-03-06/?ref_=bo_di_table_301
1695,/date/2005-03-05/?ref_=bo_di_table_302
1696,/date/2005-03-04/?ref_=bo_di_table_303
1697,/date/2005-03-03/?ref_=bo_di_table_304
1698,/date/2005-03-02/?ref_=bo_di_table_305
1699,/date/2005-03-01/?ref_=bo_di_table_306
1700,/date/2005-02-28/?ref_=bo_di_table_307
1701,/date/2005-02-27/?ref_=bo_di_table_308
1702,/date/2005-02-26/?ref_=bo_di_table_309
1703,/date/2005-02-25/?ref_=bo_di_table_310
1704,/date/2005-02-24/?ref_=bo_di_table_311
1705,/date/2005-02-23/?ref_=bo_di_table_312
1706,/date/2005-02-22/?ref_=bo_di_table_313
1707,/date/2005-02-21/?ref_=bo_di_table_314
1708,/date/2005-02-20/?ref_=bo_di_table_315
1709,/date/2005-02-19/?ref_=bo_di_table_316
1710,/date/2005-02-18/?ref_=bo_di_table_317
1711,/date/2005-02-17/?ref_=bo_di_table_318
1712,/date/2005-02-16/?ref_=bo_di_table_319
1713,/date/2005-02-15/?ref_=bo_di_table_320
1714,/date/2005-02-14/?ref_=bo_di_table_321
1715,/date/2005-02-13/?ref_=bo_di_table_322
1716,/date/2005-02-12/?ref_=bo_di_table_323
1717,/date/2005-02-11/?ref_=bo_di_table_324
1718,/date/2005-02-10/?ref_=bo_di_table_325
1719,/date/2005-02-09/?ref_=bo_di_table_326
1720,/date/2005-02-08/?ref_=bo_di_table_327
1721,/date/2005-02-07/?ref_=bo_di_table_328
1722,/date/2005-02-06/?ref_=bo_di_table_329
1723,/date/2005-02-05/?ref_=bo_di_table_330
1724,/date/2005-02-04/?ref_=bo_di_table_331
1725,/date/2005-02-03/?ref_=bo_di_table_332
1726,/date/2005-02-02/?ref_=bo_di_table_333
1727,/date/2005-02-01/?ref_=bo_di_table_334
1728,/date/2005-01-31/?ref_=bo_di_table_335
1729,/date/2005-01-30/?ref_=bo_di_table_336
1730,/date/2005-01-29/?ref_=bo_di_table_337
1731,/date/2005-01-28/?ref_=bo_di_table_338
1732,/date/2005-01-27/?ref_=bo_di_table_339
1733,/date/2005-01-26/?ref_=bo_di_table_340
1734,/date/2005-01-25/?ref_=bo_di_table_341
1735,/date/2005-01-24/?ref_=bo_di_table_342
1736,/date/2005-01-23/?ref_=bo_di_table_343
1737,/date/2005-01-22/?ref_=bo_di_table_344
1738,/date/2005-01-21/?ref_=bo_di_table_345
1739,/date/2005-01-20/?ref_=bo_di_table_346
1740,/date/2005-01-19/?ref_=bo_di_table_347
1741,/date/2005-01-18/?ref_=bo_di_table_348
1742,/date/2005-01-17/?ref_=bo_di_table_349
1743,/date/2005-01-16/?ref_=bo_di_table_350
1744,/date/2005-01-15/?ref_=bo_di_table_351
1745,/date/2005-01-14/?ref_=bo_di_table_352
1746,/date/2005-01-13/?ref_=bo_di_table_353
1747,/date/2005-01-12/?ref_=bo_di_table_354
1748,/date/2005-01-11/?ref_=bo_di_table_355
1749,/date/2005-01-10/?ref_=bo_di_table_356
1750,/date/2005-01-09/?ref_=bo_di_table_357
1751,/date/2005-01-08/?ref_=bo_di_table_358
1752,/date/2005-01-07/?ref_=bo_di_table_359
1753,/date/2005-01-06/?ref_=bo_di_table_360
1754,/date/2005-01-05/?ref_=bo_di_table_361
1755,/date/2005-01-04/?ref_=bo_di_table_362
1756,/date/2005-01-03/?ref_=bo_di_table_363
1757,/date/2005-01-02/?ref_=bo_di_table_364
1758,/date/2005-01-01/?ref_=bo_di_table_365
1759,/date/2016-12-31/?ref_=bo_di_table_1
1760,/date/2016-12-30/?ref_=bo_di_table_2
1761,/date/2016-12-29/?ref_=bo_di_table_3
1762,/date/2016-12-28/?ref_=bo_di_table_4
1763,/date/2016-12-27/?ref_=bo_di_table_5
1764,/date/2016-12-26/?ref_=bo_di_table_6
1765,/date/2016-12-25/?ref_=bo_di_table_7
1766,/date/2016-12-24/?ref_=bo_di_table_8
1767,/date/2016-12-23/?ref_=bo_di_table_9
1768,/date/2016-12-22/?ref_=bo_di_table_10
1769,/date/2016-12-21/?ref_=bo_di_table_11
1770,/date/2016-12-20/?ref_=bo_di_table_12
1771,/date/2016-12-19/?ref_=bo_di_table_13
1772,/date/2016-12-18/?ref_=bo_di_table_14
1773,/date/2016-12-17/?ref_=bo_di_table_15
1774,/date/2016-12-16/?ref_=bo_di_table_16
1775,/date/2016-12-15/?ref_=bo_di_table_17
1776,/date/2016-12-14/?ref_=bo_di_table_18
1777,/date/2016-12-13/?ref_=bo_di_table_19
1778,/date/2016-12-12/?ref_=bo_di_table_20
1779,/date/2016-12-11/?ref_=bo_di_table_21
1780,/date/2016-12-10/?ref_=bo_di_table_22
1781,/date/2016-12-09/?ref_=bo_di_table_23
1782,/date/2016-12-08/?ref_=bo_di_table_24
1783,/date/2016-12-07/?ref_=bo_di_table_25
1784,/date/2016-12-06/?ref_=bo_di_table_26
1785,/date/2016-12-05/?ref_=bo_di_table_27
1786,/date/2016-12-04/?ref_=bo_di_table_28
1787,/date/2016-12-03/?ref_=bo_di_table_29
1788,/date/2016-12-02/?ref_=bo_di_table_30
1789,/date/2016-12-01/?ref_=bo_di_table_31
1790,/date/2016-11-30/?ref_=bo_di_table_32
1791,/date/2016-11-29/?ref_=bo_di_table_33
1792,/date/2016-11-28/?ref_=bo_di_table_34
1793,/date/2016-11-27/?ref_=bo_di_table_35
1794,/date/2016-11-26/?ref_=bo_di_table_36
1795,/date/2016-11-25/?ref_=bo_di_table_37
1796,/date/2016-11-24/?ref_=bo_di_table_38
1797,/date/2016-11-23/?ref_=bo_di_table_39
1798,/date/2016-11-22/?ref_=bo_di_table_40
1799,/date/2016-11-21/?ref_=bo_di_table_41
1800,/date/2016-11-20/?ref_=bo_di_table_42
1801,/date/2016-11-19/?ref_=bo_di_table_43
1802,/date/2016-11-18/?ref_=bo_di_table_44
1803,/date/2016-11-17/?ref_=bo_di_table_45
1804,/date/2016-11-16/?ref_=bo_di_table_46
1805,/date/2016-11-15/?ref_=bo_di_table_47
1806,/date/2016-11-14/?ref_=bo_di_table_48
1807,/date/2016-11-13/?ref_=bo_di_table_49
1808,/date/2016-11-12/?ref_=bo_di_table_50
1809,/date/2016-11-11/?ref_=bo_di_table_51
1810,/date/2016-11-10/?ref_=bo_di_table_52
1811,/date/2016-11-09/?ref_=bo_di_table_53
1812,/date/2016-11-08/?ref_=bo_di_table_54
1813,/date/2016-11-07/?ref_=bo_di_table_55
1814,/date/2016-11-06/?ref_=bo_di_table_56
1815,/date/2016-11-05/?ref_=bo_di_table_57
1816,/date/2016-11-04/?ref_=bo_di_table_58
1817,/date/2016-11-03/?ref_=bo_di_table_59
1818,/date/2016-11-02/?ref_=bo_di_table_60
1819,/date/2016-11-01/?ref_=bo_di_table_61
1820,/date/2016-10-31/?ref_=bo_di_table_62
1821,/date/2016-10-30/?ref_=bo_di_table_63
1822,/date/2016-10-29/?ref_=bo_di_table_64
1823,/date/2016-10-28/?ref_=bo_di_table_65
1824,/date/2016-10-27/?ref_=bo_di_table_66
1825,/date/2016-10-26/?ref_=bo_di_table_67
1826,/date/2016-10-25/?ref_=bo_di_table_68
1827,/date/2016-10-24/?ref_=bo_di_table_69
1828,/date/2016-10-23/?ref_=bo_di_table_70
1829,/date/2016-10-22/?ref_=bo_di_table_71
1830,/date/2016-10-21/?ref_=bo_di_table_72
1831,/date/2016-10-20/?ref_=bo_di_table_73
1832,/date/2016-10-19/?ref_=bo_di_table_74
1833,/date/2016-10-18/?ref_=bo_di_table_75
1834,/date/2016-10-17/?ref_=bo_di_table_76
1835,/date/2016-10-16/?ref_=bo_di_table_77
1836,/date/2016-10-15/?ref_=bo_di_table_78
1837,/date/2016-10-14/?ref_=bo_di_table_79
1838,/date/2016-10-13/?ref_=bo_di_table_80
1839,/date/2016-10-12/?ref_=bo_di_table_81
1840,/date/2016-10-11/?ref_=bo_di_table_82
1841,/date/2016-10-10/?ref_=bo_di_table_83
1842,/date/2016-10-09/?ref_=bo_di_table_84
1843,/date/2016-10-08/?ref_=bo_di_table_85
1844,/date/2016-10-07/?ref_=bo_di_table_86
1845,/date/2016-10-06/?ref_=bo_di_table_87
1846,/date/2016-10-05/?ref_=bo_di_table_88
1847,/date/2016-10-04/?ref_=bo_di_table_89
1848,/date/2016-10-03/?ref_=bo_di_table_90
1849,/date/2016-10-02/?ref_=bo_di_table_91
1850,/date/2016-10-01/?ref_=bo_di_table_92
1851,/date/2016-09-30/?ref_=bo_di_table_93
1852,/date/2016-09-29/?ref_=bo_di_table_94
1853,/date/2016-09-28/?ref_=bo_di_table_95
1854,/date/2016-09-27/?ref_=bo_di_table_96
1855,/date/2016-09-26/?ref_=bo_di_table_97
1856,/date/2016-09-25/?ref_=bo_di_table_98
1857,/date/2016-09-24/?ref_=bo_di_table_99
1858,/date/2016-09-23/?ref_=bo_di_table_100
1859,/date/2016-09-22/?ref_=bo_di_table_101
1860,/date/2016-09-21/?ref_=bo_di_table_102
1861,/date/2016-09-20/?ref_=bo_di_table_103
1862,/date/2016-09-19/?ref_=bo_di_table_104
1863,/date/2016-09-18/?ref_=bo_di_table_105
1864,/date/2016-09-17/?ref_=bo_di_table_106
1865,/date/2016-09-16/?ref_=bo_di_table_107
1866,/date/2016-09-15/?ref_=bo_di_table_108
1867,/date/2016-09-14/?ref_=bo_di_table_109
1868,/date/2016-09-13/?ref_=bo_di_table_110
1869,/date/2016-09-12/?ref_=bo_di_table_111
1870,/date/2016-09-11/?ref_=bo_di_table_112
1871,/date/2016-09-10/?ref_=bo_di_table_113
1872,/date/2016-09-09/?ref_=bo_di_table_114
1873,/date/2016-09-08/?ref_=bo_di_table_115
1874,/date/2016-09-07/?ref_=bo_di_table_116
1875,/date/2016-09-06/?ref_=bo_di_table_117
1876,/date/2016-09-05/?ref_=bo_di_table_118
1877,/date/2016-09-04/?ref_=bo_di_table_119
1878,/date/2016-09-03/?ref_=bo_di_table_120
1879,/date/2016-09-02/?ref_=bo_di_table_121
1880,/date/2016-09-01/?ref_=bo_di_table_122
1881,/date/2016-08-31/?ref_=bo_di_table_123
1882,/date/2016-08-30/?ref_=bo_di_table_124
1883,/date/2016-08-29/?ref_=bo_di_table_125
1884,/date/2016-08-28/?ref_=bo_di_table_126
1885,/date/2016-08-27/?ref_=bo_di_table_127
1886,/date/2016-08-26/?ref_=bo_di_table_128
1887,/date/2016-08-25/?ref_=bo_di_table_129
1888,/date/2016-08-24/?ref_=bo_di_table_130
1889,/date/2016-08-23/?ref_=bo_di_table_131
1890,/date/2016-08-22/?ref_=bo_di_table_132
1891,/date/2016-08-21/?ref_=bo_di_table_133
1892,/date/2016-08-20/?ref_=bo_di_table_134
1893,/date/2016-08-19/?ref_=bo_di_table_135
1894,/date/2016-08-18/?ref_=bo_di_table_136
1895,/date/2016-08-17/?ref_=bo_di_table_137
1896,/date/2016-08-16/?ref_=bo_di_table_138
1897,/date/2016-08-15/?ref_=bo_di_table_139
1898,/date/2016-08-14/?ref_=bo_di_table_140
1899,/date/2016-08-13/?ref_=bo_di_table_141
1900,/date/2016-08-12/?ref_=bo_di_table_142
1901,/date/2016-08-11/?ref_=bo_di_table_143
1902,/date/2016-08-10/?ref_=bo_di_table_144
1903,/date/2016-08-09/?ref_=bo_di_table_145
1904,/date/2016-08-08/?ref_=bo_di_table_146
1905,/date/2016-08-07/?ref_=bo_di_table_147
1906,/date/2016-08-06/?ref_=bo_di_table_148
1907,/date/2016-08-05/?ref_=bo_di_table_149
1908,/date/2016-08-04/?ref_=bo_di_table_150
1909,/date/2016-08-03/?ref_=bo_di_table_151
1910,/date/2016-08-02/?ref_=bo_di_table_152
1911,/date/2016-08-01/?ref_=bo_di_table_153
1912,/date/2016-07-31/?ref_=bo_di_table_154
1913,/date/2016-07-30/?ref_=bo_di_table_155
1914,/date/2016-07-29/?ref_=bo_di_table_156
1915,/date/2016-07-28/?ref_=bo_di_table_157
1916,/date/2016-07-27/?ref_=bo_di_table_158
1917,/date/2016-07-26/?ref_=bo_di_table_159
1918,/date/2016-07-25/?ref_=bo_di_table_160
1919,/date/2016-07-24/?ref_=bo_di_table_161
1920,/date/2016-07-23/?ref_=bo_di_table_162
1921,/date/2016-07-22/?ref_=bo_di_table_163
1922,/date/2016-07-21/?ref_=bo_di_table_164
1923,/date/2016-07-20/?ref_=bo_di_table_165
1924,/date/2016-07-19/?ref_=bo_di_table_166
1925,/date/2016-07-18/?ref_=bo_di_table_167
1926,/date/2016-07-17/?ref_=bo_di_table_168
1927,/date/2016-07-16/?ref_=bo_di_table_169
1928,/date/2016-07-15/?ref_=bo_di_table_170
1929,/date/2016-07-14/?ref_=bo_di_table_171
1930,/date/2016-07-13/?ref_=bo_di_table_172
1931,/date/2016-07-12/?ref_=bo_di_table_173
1932,/date/2016-07-11/?ref_=bo_di_table_174
1933,/date/2016-07-10/?ref_=bo_di_table_175
1934,/date/2016-07-09/?ref_=bo_di_table_176
1935,/date/2016-07-08/?ref_=bo_di_table_177
1936,/date/2016-07-07/?ref_=bo_di_table_178
1937,/date/2016-07-06/?ref_=bo_di_table_179
1938,/date/2016-07-05/?ref_=bo_di_table_180
1939,/date/2016-07-04/?ref_=bo_di_table_181
1940,/date/2016-07-03/?ref_=bo_di_table_182
1941,/date/2016-07-02/?ref_=bo_di_table_183
1942,/date/2016-07-01/?ref_=bo_di_table_184
1943,/date/2016-06-30/?ref_=bo_di_table_185
1944,/date/2016-06-29/?ref_=bo_di_table_186
1945,/date/2016-06-28/?ref_=bo_di_table_187
1946,/date/2016-06-27/?ref_=bo_di_table_188
1947,/date/2016-06-26/?ref_=bo_di_table_189
1948,/date/2016-06-25/?ref_=bo_di_table_190
1949,/date/2016-06-24/?ref_=bo_di_table_191
1950,/date/2016-06-23/?ref_=bo_di_table_192
1951,/date/2016-06-22/?ref_=bo_di_table_193
1952,/date/2016-06-21/?ref_=bo_di_table_194
1953,/date/2016-06-20/?ref_=bo_di_table_195
1954,/date/2016-06-19/?ref_=bo_di_table_196
1955,/date/2016-06-18/?ref_=bo_di_table_197
1956,/date/2016-06-17/?ref_=bo_di_table_198
1957,/date/2016-06-16/?ref_=bo_di_table_199
1958,/date/2016-06-15/?ref_=bo_di_table_200
1959,/date/2016-06-14/?ref_=bo_di_table_201
1960,/date/2016-06-13/?ref_=bo_di_table_202
1961,/date/2016-06-12/?ref_=bo_di_table_203
1962,/date/2016-06-11/?ref_=bo_di_table_204
1963,/date/2016-06-10/?ref_=bo_di_table_205
1964,/date/2016-06-09/?ref_=bo_di_table_206
1965,/date/2016-06-08/?ref_=bo_di_table_207
1966,/date/2016-06-07/?ref_=bo_di_table_208
1967,/date/2016-06-06/?ref_=bo_di_table_209
1968,/date/2016-06-05/?ref_=bo_di_table_210
1969,/date/2016-06-04/?ref_=bo_di_table_211
1970,/date/2016-06-03/?ref_=bo_di_table_212
1971,/date/2016-06-02/?ref_=bo_di_table_213
1972,/date/2016-06-01/?ref_=bo_di_table_214
1973,/date/2016-05-31/?ref_=bo_di_table_215
1974,/date/2016-05-30/?ref_=bo_di_table_216
1975,/date/2016-05-29/?ref_=bo_di_table_217
1976,/date/2016-05-28/?ref_=bo_di_table_218
1977,/date/2016-05-27/?ref_=bo_di_table_219
1978,/date/2016-05-26/?ref_=bo_di_table_220
1979,/date/2016-05-25/?ref_=bo_di_table_221
1980,/date/2016-05-24/?ref_=bo_di_table_222
1981,/date/2016-05-23/?ref_=bo_di_table_223
1982,/date/2016-05-22/?ref_=bo_di_table_224
1983,/date/2016-05-21/?ref_=bo_di_table_225
1984,/date/2016-05-20/?ref_=bo_di_table_226
1985,/date/2016-05-19/?ref_=bo_di_table_227
1986,/date/2016-05-18/?ref_=bo_di_table_228
1987,/date/2016-05-17/?ref_=bo_di_table_229
1988,/date/2016-05-16/?ref_=bo_di_table_230
1989,/date/2016-05-15/?ref_=bo_di_table_231
1990,/date/2016-05-14/?ref_=bo_di_table_232
1991,/date/2016-05-13/?ref_=bo_di_table_233
1992,/date/2016-05-12/?ref_=bo_di_table_234
1993,/date/2016-05-11/?ref_=bo_di_table_235
1994,/date/2016-05-10/?ref_=bo_di_table_236
1995,/date/2016-05-09/?ref_=bo_di_table_237
1996,/date/2016-05-08/?ref_=bo_di_table_238
1997,/date/2016-05-07/?ref_=bo_di_table_239
1998,/date/2016-05-06/?ref_=bo_di_table_240
1999,/date/2016-05-05/?ref_=bo_di_table_241
2000,/date/2016-05-04/?ref_=bo_di_table_242
2001,/date/2016-05-03/?ref_=bo_di_table_243
2002,/date/2016-05-02/?ref_=bo_di_table_244
2003,/date/2016-05-01/?ref_=bo_di_table_245
2004,/date/2016-04-30/?ref_=bo_di_table_246
2005,/date/2016-04-29/?ref_=bo_di_table_247
2006,/date/2016-04-28/?ref_=bo_di_table_248
2007,/date/2016-04-27/?ref_=bo_di_table_249
2008,/date/2016-04-26/?ref_=bo_di_table_250
2009,/date/2016-04-25/?ref_=bo_di_table_251
2010,/date/2016-04-24/?ref_=bo_di_table_252
2011,/date/2016-04-23/?ref_=bo_di_table_253
2012,/date/2016-04-22/?ref_=bo_di_table_254
2013,/date/2016-04-21/?ref_=bo_di_table_255
2014,/date/2016-04-20/?ref_=bo_di_table_256
2015,/date/2016-04-19/?ref_=bo_di_table_257
2016,/date/2016-04-18/?ref_=bo_di_table_258
2017,/date/2016-04-17/?ref_=bo_di_table_259
2018,/date/2016-04-16/?ref_=bo_di_table_260
2019,/date/2016-04-15/?ref_=bo_di_table_261
2020,/date/2016-04-14/?ref_=bo_di_table_262
2021,/date/2016-04-13/?ref_=bo_di_table_263
2022,/date/2016-04-12/?ref_=bo_di_table_264
2023,/date/2016-04-11/?ref_=bo_di_table_265
2024,/date/2016-04-10/?ref_=bo_di_table_266
2025,/date/2016-04-09/?ref_=bo_di_table_267
2026,/date/2016-04-08/?ref_=bo_di_table_268
2027,/date/2016-04-07/?ref_=bo_di_table_269
2028,/date/2016-04-06/?ref_=bo_di_table_270
2029,/date/2016-04-05/?ref_=bo_di_table_271
2030,/date/2016-04-04/?ref_=bo_di_table_272
2031,/date/2016-04-03/?ref_=bo_di_table_273
2032,/date/2016-04-02/?ref_=bo_di_table_274
2033,/date/2016-04-01/?ref_=bo_di_table_275
2034,/date/2016-03-31/?ref_=bo_di_table_276
2035,/date/2016-03-30/?ref_=bo_di_table_277
2036,/date/2016-03-29/?ref_=bo_di_table_278
2037,/date/2016-03-28/?ref_=bo_di_table_279
2038,/date/2016-03-27/?ref_=bo_di_table_280
2039,/date/2016-03-26/?ref_=bo_di_table_281
2040,/date/2016-03-25/?ref_=bo_di_table_282
2041,/date/2016-03-24/?ref_=bo_di_table_283
2042,/date/2016-03-23/?ref_=bo_di_table_284
2043,/date/2016-03-22/?ref_=bo_di_table_285
2044,/date/2016-03-21/?ref_=bo_di_table_286
2045,/date/2016-03-20/?ref_=bo_di_table_287
2046,/date/2016-03-19/?ref_=bo_di_table_288
2047,/date/2016-03-18/?ref_=bo_di_table_289
2048,/date/2016-03-17/?ref_=bo_di_table_290
2049,/date/2016-03-16/?ref_=bo_di_table_291
2050,/date/2016-03-15/?ref_=bo_di_table_292
2051,/date/2016-03-14/?ref_=bo_di_table_293
2052,/date/2016-03-13/?ref_=bo_di_table_294
2053,/date/2016-03-12/?ref_=bo_di_table_295
2054,/date/2016-03-11/?ref_=bo_di_table_296
2055,/date/2016-03-10/?ref_=bo_di_table_297
2056,/date/2016-03-09/?ref_=bo_di_table_298
2057,/date/2016-03-08/?ref_=bo_di_table_299
2058,/date/2016-03-07/?ref_=bo_di_table_300
2059,/date/2016-03-06/?ref_=bo_di_table_301
2060,/date/2016-03-05/?ref_=bo_di_table_302
2061,/date/2016-03-04/?ref_=bo_di_table_303
2062,/date/2016-03-03/?ref_=bo_di_table_304
2063,/date/2016-03-02/?ref_=bo_di_table_305
2064,/date/2016-03-01/?ref_=bo_di_table_306
2065,/date/2016-02-29/?ref_=bo_di_table_307
2066,/date/2016-02-28/?ref_=bo_di_table_308
2067,/date/2016-02-27/?ref_=bo_di_table_309
2068,/date/2016-02-26/?ref_=bo_di_table_310
2069,/date/2016-02-25/?ref_=bo_di_table_311
2070,/date/2016-02-24/?ref_=bo_di_table_312
2071,/date/2016-02-23/?ref_=bo_di_table_313
2072,/date/2016-02-22/?ref_=bo_di_table_314
2073,/date/2016-02-21/?ref_=bo_di_table_315
2074,/date/2016-02-20/?ref_=bo_di_table_316
2075,/date/2016-02-19/?ref_=bo_di_table_317
2076,/date/2016-02-18/?ref_=bo_di_table_318
2077,/date/2016-02-17/?ref_=bo_di_table_319
2078,/date/2016-02-16/?ref_=bo_di_table_320
2079,/date/2016-02-15/?ref_=bo_di_table_321
2080,/date/2016-02-14/?ref_=bo_di_table_322
2081,/date/2016-02-13/?ref_=bo_di_table_323
2082,/date/2016-02-12/?ref_=bo_di_table_324
2083,/date/2016-02-11/?ref_=bo_di_table_325
2084,/date/2016-02-10/?ref_=bo_di_table_326
2085,/date/2016-02-09/?ref_=bo_di_table_327
2086,/date/2016-02-08/?ref_=bo_di_table_328
2087,/date/2016-02-07/?ref_=bo_di_table_329
2088,/date/2016-02-06/?ref_=bo_di_table_330
2089,/date/2016-02-05/?ref_=bo_di_table_331
2090,/date/2016-02-04/?ref_=bo_di_table_332
2091,/date/2016-02-03/?ref_=bo_di_table_333
2092,/date/2016-02-02/?ref_=bo_di_table_334
2093,/date/2016-02-01/?ref_=bo_di_table_335
2094,/date/2016-01-31/?ref_=bo_di_table_336
2095,/date/2016-01-30/?ref_=bo_di_table_337
2096,/date/2016-01-29/?ref_=bo_di_table_338
2097,/date/2016-01-28/?ref_=bo_di_table_339
2098,/date/2016-01-27/?ref_=bo_di_table_340
2099,/date/2016-01-26/?ref_=bo_di_table_341
2100,/date/2016-01-25/?ref_=bo_di_table_342
2101,/date/2016-01-24/?ref_=bo_di_table_343
2102,/date/2016-01-23/?ref_=bo_di_table_344
2103,/date/2016-01-22/?ref_=bo_di_table_345
2104,/date/2016-01-21/?ref_=bo_di_table_346
2105,/date/2016-01-20/?ref_=bo_di_table_347
2106,/date/2016-01-19/?ref_=bo_di_table_348
2107,/date/2016-01-18/?ref_=bo_di_table_349
2108,/date/2016-01-17/?ref_=bo_di_table_350
